id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
386750,Clamdiggers,American,,20th century,Oil on canvas,71.1 × 91.4 cm (28 × 36 in.),Department of Modern & Contemporary Art,,Paintings,2024.0,Gift
386938,Susannah Powell Mason  (Mrs. Jonathan Mason),American,,19th century,Oil on panel,73 x 59.1 cm (28 3/4 x 23 1/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Gift
387026,Port of Tangiers (Entrance to the Customs House),American,,19th century,Oil and emulsion on plywood,56.8 x 61 cm (22 3/8 x 24 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2025.0,Purchase
387188,Pale Star,American,,20th century,Acrylic on canvas,127 x 127 cm (50 x 50 in.),Department of Modern & Contemporary Art,,Paintings,2025.0,Purchase
387208,"158,760 Pinpricks",Chinese,,21st century,Handmade Xuan paper,100 x 80 cm (39 3/8 x 31 1/2 in.),Department of Asian Art,"On a horizontally oriented sheet of white paper with rough edges and a textured surface, geological forms appear in low relief. Fashioned from thousands of tiny holes rather than ink or color, the hills or cliff fill the page, bordered at the top by a sliver of blank sky and at the bottom by a narrow strip of beach and water. ",Paintings,2025.0,Purchase
387824,Snow View from the Window,Japanese,"Shōwa era, 1926-1989",20th century,"Hanging scroll; ink, gofun, color and metallic pigments on silk","image: H. 124.7 cm x W. 26.5 cm (49 1/8 x 10 7/16 in.)
overall with rollers: H. 210 cm x W. 44 cm (82 11/16 x 17 5/16 in.)",Department of Asian Art,A hanging scroll depicting a maiko (apprentice geisha) kneeling before a round window. The female figure is shown from the back in three quarter profile; she wears a black kimono with a plum blossom motif and a multi-colored obi with blossoming flowers and plovers. Beyond the window are glimpses of bamboo and red flowering bushes covered with snow.,Paintings,2025.0,Purchase
197403,Nativity,Italo-Byzantine,,17th century,"Paint (composition unidentified) on linen, mounted on vinyl resin",image: 34.29 x 25.4 cm (13 1/2 x 10 in.),"Department of Paintings, Sculpture & Decorative Arts",,Paintings,1998.0,Gift
197473,"Nahan (Chinese, Luohan) Riding a Spotted White Deer in a Landscape While Assisted by an Elderly Male Attendant",Korean,"Chosŏn dynasty, 1392-1910",18th-19th century,Section of a hanging scroll mounted on a panel and framed; ink and colors on paper,"painting proper: H. 49.8 x W. 46 cm (19 5/8 x 18 1/8 in.)
frame: H. 71.8 x W. 61 cm (28 1/4 x 24 in.)",Department of Asian Art,"This painting is mounted and framed as a discrete album leaf. Done in ink and colors on paper, the painting, which might originally have been mounted as a hanging scroll, presumably came from a larger set of multiples, each representing an arhat (Korean: nahan; Chinese: luohan) -- saintly, enlightened beings who protect the Buddhist faith. This painting  depicts an arhat sitting on the back of a spotted white deer in the center of the composition. The arhat's grayish blue monk’s robe sports modest decoration painted in gold; his patchwork cape boasts squares of red fabric embellished with gold designs within black borders. At the right edge of the composition stands an attendant dressed in a red robe, a large hat made of spotted bamboo hangs from a string around the attendant's neck and rests at the middle of his back. The two figures appear in a confined landscape of the archaistic blue-and-green type. Sprigs of bamboo crown the tall rock that rises at the left edge, while a plant with orange blossoms grows at its base. A banana plant and stylized flowers decorate the faceted rock that borders the right edge. A rippling stream crosses the center of the composition, separating the even-toned green foreground from the distant background.",Paintings,2015.0,Gift
197664,Immortals Arriving at the Banquet Given by Sǒ-wang-mo,Korean,"Chosŏn dynasty, 1392-1910",18th-19th century,"Eight-panel folding screen; ink, gold, and bright colors on silk",screen/mounting: H. 180 x W. 361.2 cm (70 7/8 x 142 3/16 in.),Department of Asian Art,,Paintings,1996.0,Purchase
197759,Fierce Deity Riding Horse,Tibetan,,18th-19th century,"Thangka; ink, color and gold on fabric",image only: H. 26.3 x W. 20.3 cm (10 3/8 x 8 in.),Department of Asian Art,,Paintings,1984.0,Gift
197760,Mandala with Tara in Center,Tibetan,,17th-18th century,"Thangka; ink, color and gold on fabric",57.1 x 27.9 cm (22 1/2 x 11 in.),Department of Asian Art,,Paintings,1984.0,Gift
197964,Kneeling Woman with a Halo,Indian,,19th century,"Ink and opaque watercolor on paper; Rajput Style, Kota School",13.7 x 9.6 cm (5 3/8 x 3 3/4 in.),Department of Islamic & Later Indian Art,"A female figure kneels in profile to the right. She wears a red choli (cropped blouse) beneath a dark blue sari with white trim. Her right foot is adorned with a white anklet. Her right hand points to something in front of her, while her left hand lightly holds the end of her sari in front of her chest. The sari is loosely draped over her head. She wears a red earring and a necklace with large red and blue beads. Her wrists are decorated with cuffs. A large white halo surrounds her head. Rajput Style, Kota School.",Paintings,2009.0,Gift
197966,Seven P.M.,American,,20th century,Oil on canvas,213.36 x 213.36 cm (84 x 84 in.),Department of Modern & Contemporary Art,,Paintings,1998.0,Gift
197973,"Nahan (Chinese, Luohan) Standing in a Landscape Viewing an Ink-Painted Scroll Depicting a Seated Bodhisattva While Assisted by an Elderly Male Attendant",Korean,"Chosŏn dynasty, 1392-1910",18th-19th century,Section of a hanging scroll mounted on a panel and framed; ink and colors on paper,"painting proper: H. 49.8 x W. 46 cm (19 5/8 x 18 1/8 in.)
frame: H. 71.8 x W. 61 cm (28 1/4 x 24 in.)",Department of Asian Art,"This painting is mounted and framed as a discrete album leaf. Done in ink and colors on paper, the painting, which might originally have been mounted as a hanging scroll, presumably came from a larger set of multiples, each representing an arhat (Korean: nahan; Chinese: luohan) -- saintly, enlightened beings who protect the Buddhist faith. This painting depicts an arhat clad in a pink monk’s robe, embellished with a red sash and a green cape, standing at the left edge of the composition beside a tall blue-and-green rock and beneath an old, gnarled tree branch with red and green foliage. A halo encircles the arhat's head. Dressed in a russet robe and wearing a black hat with long ribbons trailing at the back, an attendant stands at the right edge of the composition. The attendant holds the upper edge of a hanging scroll, which the arhat is unrolling. The scroll, which represents an ink painting and which is mounted in red and black, represents a bodhisattva seated on a rock. A green rock occupies the lower left corner of the composition; the even-toned green ground that traverses the foreground fades away in the middle and backgrounds to suggest distant space.",Paintings,2015.0,Gift
198015,Ideographs Representing the Eight Confucian Virtues,Korean,"Chosŏn dynasty, 1392-1910",19th century,Eight-panel folding screen; ink and colors on paper,H. 125.7 x W. 331.4 cm (49 1/2 x 130 1/2 in.),Department of Asian Art,,Paintings,1996.0,Purchase
198020,Garden Rock and Flowers (after a painting by Ma Shouzhen),Chinese,"Qing dynasty, 1644-1911",18th century,"Hanging scroll; ink and light colors on paper with artist's signature reading ""Lian jushi mo""","painting proper: H. 126 x W. 28.2 cm (49 5/8 x 11 1/8 in.)
mounting, including cord and roller ends:H.  235 x W. 57.5 cm (92 1/2 x 22 5/8 in.)",Department of Asian Art,,Paintings,1996.0,Purchase
198553,Harry Lee Cowles,American,,20th century,Oil on canvas,sight: 49.9 x 39.4 cm (19 5/8 x 15 1/2 in.),Harvard University Portrait Collection,,Paintings,,Not Recorded
198822,Samuel John Braun (1856-1938),American,,20th century,Oil on canvas,"sight: 59.7 x 49.5 cm (23 1/2 x 19 1/2 in.)
framed: 80 x 70.2 x 10.2 cm (31 1/2 x 27 5/8 x 4 in.)",Harvard University Portrait Collection,,Paintings,,Not Recorded
198984,Old Man Fishing with Little Boy,Chinese,"Qing dynasty, 1644-1911",19th century,One leaf from an album of nine leaves; ink and light colors on paper,26.4 x 32.9 cm (10 3/8 x 12 15/16 in.),Department of Asian Art,,Paintings,1956.0,Bequest
199016,Courtier Awaiting Akbar's Command,Mughal,Mughal period,16th century,Opaque watercolor and gold on paper,image with border: 13.5 x 11.5 cm (5 5/16 x 4 1/2 in.),Department of Islamic & Later Indian Art,,Paintings,2009.0,Gift
199169,Wang Ziyou in Boat on a Snowy Night,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199170,Floating Wine Cup Poetry Game,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199171,Sage Riding Ox by a Stream,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199172,Sage with Attendants and Crane under a Plum Tree,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199176,Portrait of a Nobleman with Striped Trousers,Indian,,18th century,Opaque watercolor on paper,,Department of Islamic & Later Indian Art,"Standing against a mint green background is a nobleman. His turban is made of red fabric with marigold-colored flowers. The nobleman’s right ear is pierced and he bears a mustache and shaped sideburns. He wears a pale yellow top; white trousers with red, purple, and orange vertical stripes; and a white translucent jama (robe). The jama has a wide skirt and has only been partially completed up to the base of the shoulders. At the waist is a red belt with a knot of fabric that is patterned with stripes and blossoming flowers. Tucked into his belt is a large katar, a punch dagger distinct to India. It has a green sheath with a gold chape and large gold bards that comprise the hilt. The nobleman’s right hand rests on the top of his katar. His left hand holds onto the pommel of his sword (talwar). His sword is in a dark orange scabbard with a gold chape. The nobleman wears orange and pink slippers. ",Paintings,1920.0,Gift
199179,Woman and Parrot by a Garden Fence,Chinese,"Qing dynasty, 1644-1911",19th century,One leaf from an album of nine leaves; ink and light colors on paper,H. 26.4 x W. 32.9 cm (10 3/8 x 12 15/16 in.),Department of Asian Art,,Paintings,1956.0,Bequest
199186,Portrait of Shah ‘Abbas I,Mughal,Mughal period,17th century,Ink and opaque watercolor on paper,19.5 x 15.6 cm (7 11/16 x 6 1/8 in.),Department of Islamic & Later Indian Art,,Paintings,1999.0,Gift
199194,Descending Dragon,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199204,Chinese Lion,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199227,Seven Sages of the Bamboo Grove,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk.",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199228,Sage and Two Boys in a Boat Enjoying Lotus Flowers,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199229,Three Tartar Huntsmen Chasing Deer and Rabbits,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199230,Eight Views of Xiao Xiang,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199231,Six Horses in a Field with Peach and Willow Trees,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199262,Two Tartar Huntsmen and their Attendants,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199263,Scholar on Horseback with Attendant,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199264,Eight Views of Xiao Xiang,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199265,Eight Horses,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199299,Tiger in a Bamboo Grove,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199401,"Illustrated History of the Yūzū nenbutsu Sect (Yūzū nenbutsu engi), Vol. II",Japanese,"Muromachi period, 1392-1568",15th century,"One of a pair of handscrolls; ink, color and gold on paper","scroll two total, irregular: H. 30.4 x W. 2030.4 cm (11 15/16 x 799 3/8 in.)",Department of Asian Art,,Paintings,1973.0,Gift
199412,White and Pink Hibiscus and Peony,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199413,Amarantus Gangeticus and Wood Crackers,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199414,Huang Shigong on Horseback and Zhang Liang on a Dragon,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199419,Samurai and Lady,Japanese,"Edo period, 1615-1868",18th-19th century,Hanging scroll; ink and color on paper,H. 34.8 x W. 46.1 cm (13 11/16 x 18 1/8 in.),Department of Asian Art,,Paintings,1976.0,Found in Collection
199459,Frozen Clouds About to Snow,Japanese,"Edo period, 1615-1868",19th-20th century,One of two hanging scrolls (right); ink and light color on paper,132.2 x 61.1 cm (52 1/16 x 24 1/16 in.),Department of Asian Art,,Paintings,1980.0,Gift
199471,"Moon, Gourds, and Insects",Japanese,"Edo period, 1615-1868",19th century,"Right scroll from a pair of hanging scrolls; ink, color and gold pigment on silk","painting proper: H. 95.3 x W. 41.2 cm (37 1/2 x 16 1/4 in.)
mounting, inlcuding suspension core and roller ends: H. 194.9 x W. 59.8 cm (76 3/4 x 23 9/16 in.)",Department of Asian Art,"This is the right scroll from a pair of hanging scrolls created as a coordinated set. It depicts a vine of blossoming white evening glories suspended before a full moon. The scene is further embellished with an exquisite rendering of a black moth clinging to a large pod dangling from the evening glory. Executed in ink, color, and gold pigments on silk, the painting includes an artist’s signature and seal in the lower right corner.
",Paintings,2013.0,Gift
199472,Black and White Monkeys Trying to Catch the Moon,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199478,Mandarin Ducks by the Water,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
199479,Cat with Peonies and Butterflies,Japanese,"Edo period, 1615-1868",17th century,"Album leaf; ink, color, and gold on silk",H. 26.8 cm x W. 43.0 cm (10 9/16 x 16 15/16 in.),Department of Asian Art,,Paintings,1943.0,Bequest
